name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris,France",2024-09-14,17.2,8.4,12.8,17.2,7.7,12.7,6.9,69.4,0.006,100,4.17,rain,0,0,26.9,12.9,29.5,1031.4,44.8,23.3,43.5,3.8,3,10,2024-09-14T07:26:17,2024-09-14T20:05:00,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-15,19.6,8.3,13.8,19.6,8.2,13.8,7.4,67.7,0.014,100,4.17,rain,0,0,27.4,10.7,9.4,1028.5,22.6,21.4,48.7,4.2,4,10,2024-09-15T07:27:42,2024-09-15T20:02:52,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-16,19.6,12.5,16.2,19.6,12.5,16.2,11.1,72.3,0,0,0,rain,0,0,39,18,15.7,1026.2,91,23.4,48.5,4.2,2,10,2024-09-16T07:29:07,2024-09-16T20:00:44,0.44,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-17,21.2,13.7,16.6,21.2,13.7,16.6,12.1,75.5,0.007,100,4.17,rain,0,0,49.3,24.4,35.5,1025.3,78.1,21.2,59.3,5.2,4,10,2024-09-17T07:30:32,2024-09-17T19:58:36,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-18,23.8,14,18.6,23.8,14,18.6,13.2,72.7,0,0,0,,0,0,48.7,20.8,46,1021.7,50.4,14.2,169.8,14.7,7,10,2024-09-18T07:31:58,2024-09-18T19:56:28,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
"Paris,France",2024-09-19,25.6,15.2,20.1,25.6,15.2,20.1,11.9,61.6,0,0,0,rain,0,0,47.6,22.4,61.9,1018.5,34.5,16.5,52.4,4.3,4,10,2024-09-19T07:33:23,2024-09-19T19:54:20,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-20,24,14.3,18.6,24,14.3,18.6,12.4,67.8,0.12,100,4.17,rain,0,0,34.3,15,83.8,1017.1,66.9,19.7,47.5,4.1,3,10,2024-09-20T07:34:49,2024-09-20T19:52:12,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-21,23.6,14.9,19,23.6,14.9,19,14.4,75.8,1.049,100,16.67,rain,0,0,37.6,13.4,133.1,1016.8,82.8,21.2,37.5,3.2,2,10,2024-09-21T07:36:15,2024-09-21T19:50:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-22,20,16.1,18,20,16.1,18,15.8,87.2,9.078,100,50,rain,0,0,30.3,13.8,171.3,1012.9,99.1,14.2,27.1,2.4,1,10,2024-09-22T07:37:40,2024-09-22T19:47:56,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-23,17.9,13.6,15.4,17.9,13.6,15.4,13.6,89.7,3.2,100,37.5,rain,0,0,37.1,19.1,198.5,1008.6,92.5,9.7,35.2,2.9,1,10,2024-09-23T07:39:06,2024-09-23T19:45:48,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-09-24,16.9,13.9,14.9,16.9,13.9,14.9,13.4,90.8,4.1,100,41.67,rain,0,0,50,21.5,226.9,1006.2,97.7,9.8,37,3.1,2,10,2024-09-24T07:40:33,2024-09-24T19:43:41,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-09-25,16.2,13.2,14.5,16.2,13.2,14.5,13.7,94.9,10.9,100,41.67,rain,0,0,43.9,21.7,190.7,1003.8,92.7,8.6,24.1,2,1,10,2024-09-25T07:41:59,2024-09-25T19:41:33,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-09-26,18.3,13.6,15.8,18.3,13.6,15.8,14.2,90.5,6.1,100,45.83,rain,0,0,63.7,29.5,215.2,994.4,83.9,8.9,22.2,1.9,1,10,2024-09-26T07:43:25,2024-09-26T19:39:26,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-09-27,15.6,11.6,13,15.6,11.6,13,10,82.3,2,100,29.17,rain,0,0,55.4,29,227,1002.5,82.5,9.9,38.1,3.1,2,10,2024-09-27T07:44:52,2024-09-27T19:37:18,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-09-28,14.6,6.6,10.7,14.6,5,10.3,6.2,75.6,0.4,100,8.33,rain,0,0,34.2,17.2,307.8,1022.3,55.1,10,62.7,5.4,6,10,2024-09-28T07:46:19,2024-09-28T19:35:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LFPV,C1292,LFPO,D3623,LFPB"
"Paris,France",2024-09-29,12.9,5.3,9.1,12.9,4.6,8.9,6.8,85.7,0,0,0,,0,0,34.9,14.8,113.4,1023.3,86.8,9.8,61,5.3,2,10,2024-09-29T07:47:46,2024-09-29T19:33:05,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFPV,LFPO,D3623,LFPB"
"Paris,France",2024-09-30,16.9,11.6,14.5,16.9,11.6,14.5,12.2,86.2,0.2,100,8.33,rain,0,0,54.7,28.9,211.5,1011.5,96.3,10,68.8,6.1,4,10,2024-09-30T07:49:13,2024-09-30T19:30:58,0.92,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"LFPV,LFPO,D3623,LFPB"
"Paris,France",2024-10-01,17.6,11.6,13.9,17.6,11.6,13.9,9.8,77.2,0,0,0,rain,0,0,36.4,19.8,242.7,1010.9,73.8,10,39.7,3.4,2,10,2024-10-01T07:50:41,2024-10-01T19:28:52,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFPV,LFPO,C1292,D3623,LFPB"
"Paris,France",2024-10-02,17.4,11.9,14.1,17.4,11.9,14.1,10.4,79.4,0.2,32.3,8.33,rain,0,0,32,21.1,287.2,1009.5,77.3,16.9,39.5,3.5,2,10,2024-10-02T07:52:08,2024-10-02T19:26:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-10-03,14.1,9.7,11.9,14.1,8.9,11.9,8.1,78.3,0.1,3.2,4.17,rain,0,0,36,13.7,17.7,1017,75,24.1,71.2,6.3,3,10,2024-10-03T07:53:36,2024-10-03T19:24:41,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
"Paris,France",2024-10-04,14.8,6.5,10.4,14.8,6.3,10.2,6.3,77.5,0,0,0,,0,0,26.3,9.4,26,1021.3,39.6,24.1,158.1,13.7,6,10,2024-10-04T07:55:05,2024-10-04T19:22:36,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
"Paris,France",2024-10-05,15.3,6.6,10.7,15.3,6.6,10.6,7.2,79.8,0,0,0,,0,0,26.3,10.1,130.7,1018.7,67.7,24.1,154.5,13.3,6,10,2024-10-05T07:56:33,2024-10-05T19:20:32,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
"Paris,France",2024-10-06,17.5,10,12.4,17.5,8.6,12.2,10,86,7.3,35.5,29.17,rain,0,0,29.5,12.6,161.2,1008.9,99.4,23.8,135.1,11.5,6,10,2024-10-06T07:58:02,2024-10-06T19:18:28,0.12,Overcast,Cloudy skies throughout the day.,cloudy,
"Paris,France",2024-10-07,19.8,14.1,16.3,19.8,14.1,16.3,14.1,87.2,2.3,51.6,25,rain,0,0,33.5,14.8,182.1,1006.2,98.3,23.8,61.3,5.4,2,10,2024-10-07T07:59:31,2024-10-07T19:16:24,0.16,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
"Paris,France",2024-10-08,19.1,15,16.5,19.1,15,16.5,12.2,76.6,3.2,51.6,20.83,rain,0,0,41.4,19.8,215.8,1006.1,92.5,22.3,109,9.6,5,10,2024-10-08T08:01:00,2024-10-08T19:14:22,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain.,rain,
"Paris,France",2024-10-09,15.7,14.1,14.7,15.7,14.1,14.7,12.1,84.2,1.6,54.8,16.67,rain,0,0,54.4,27.4,205,1004.9,94.7,23.4,16,1.2,1,10,2024-10-09T08:02:30,2024-10-09T19:12:19,0.23,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,
"Paris,France",2024-10-10,18.7,14.9,16,18.7,14.9,16,12.3,79.3,8.9,54.8,29.17,rain,0,0,92.2,44.3,199.5,994.5,96.8,19.6,54.6,4.5,3,10,2024-10-10T08:04:00,2024-10-10T19:10:18,0.25,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,
"Paris,France",2024-10-11,15.3,11.2,13.3,15.3,11.2,13.3,5.2,58.5,0,45.2,0,rain,0,0,89,43.6,228.4,1002.2,58.2,24.1,87.4,7.5,4,10,2024-10-11T08:05:30,2024-10-11T19:08:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
"Paris,France",2024-10-12,13.5,8.1,10.8,13.5,6.6,10.3,2.7,58.9,0,45.2,0,rain,0,0,32.4,13.6,223.4,1015.2,70.4,24.1,87,7.8,3,10,2024-10-12T08:07:00,2024-10-12T19:06:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,
"Paris,France",2024-10-13,11.2,7.8,8.9,11.2,4.9,6.8,4.6,75.5,3.2,38.7,16.67,rain,0,0,46.8,22,20.7,1014.8,99.8,22.5,5,0.6,0,10,2024-10-13T08:08:31,2024-10-13T19:04:17,0.36,Overcast,Cloudy skies throughout the day.,cloudy,
"Paris,France",2024-10-14,9.9,8,9.2,8.9,6.1,7.8,7.3,88.1,1.1,32.3,25,rain,0,0,29.9,14,278.9,1009.7,100,24.1,7.1,0.6,0,10,2024-10-14T08:10:02,2024-10-14T19:02:18,0.4,Overcast,Cloudy skies throughout the day.,cloudy,
"Paris,France",2024-10-15,14.1,9.2,11.1,14.1,7.1,10.3,8,81.9,0.8,22.6,16.67,rain,0,0,32.4,14,225.7,1009.3,97.1,24.1,60.1,5.5,3,10,2024-10-15T08:11:33,2024-10-15T19:00:20,0.43,Overcast,Cloudy skies throughout the day.,cloudy,
"Paris,France",2024-10-16,14.8,9.6,11.5,14.8,7.3,11.3,8.7,83.1,20.2,19.4,20.83,rain,0,0,55.4,28.1,217.8,999.8,79.7,19.6,18.9,1.5,1,10,2024-10-16T08:13:05,2024-10-16T18:58:23,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,
